RETIROS,FECHA,
9876510000817668,12-07-22,
9876500001131623,12-07-22,
9876500001989186,12-07-22,
9876500000977000,12-07-22,
9876510000895490,12-07-22,
9876500001740407,12-07-22,
9876500001662239,12-07-22,
9876500001069518,12-07-22,
9876500001315481,12-07-22,
9876500001649285,12-07-22,
9876500001842443,12-07-22,
9876510000317420,12-07-22,
9876500001728584,12-07-22,
9876510000419820,12-07-22,
9876510000300178,12-07-22,
9876500001053199,12-07-22,
9876500001922047,12-07-22,
9876510000484022,12-07-22,
9876510000107664,12-07-22,
9876500000910431,12-07-22,
9876500001608398,12-07-22,
9876510000286450,12-07-22,
9876500000863275,12-07-22,
9876510000962688,12-07-22,
9876510000955054,12-07-22,
9876500000801721,12-07-22,
9876500001095331,12-07-22,
9876500001495044,12-07-22,
9876510000913095,12-07-22,
9876500000713132,12-07-22,
9876510001019504,12-07-22,
9876500001694190,12-07-22,
9876500001030148,12-07-22,
9876500001800458,12-07-22,
9876510000334722,12-07-22,
9876500001399279,12-07-22,
9876500001425751,12-07-22,
9876500000959578,12-07-22,
9876510000789883,12-07-22,
9876500001535781,12-07-22,
9876500001492025,12-07-22,
9876500001682559,12-07-22,
9876500001737619,12-07-22,
9876510000288365,12-07-22,
9876500001902510,12-07-22,
9876510000367656,12-07-22,
9876500001181289,12-07-22,
9876510000940429,12-07-22,
9876500002008382,12-07-22,
9876500001918441,12-07-22,
9876500002012723,12-07-22,
9876510000337915,12-07-22,
9876500001976464,12-07-22,
9876510000870717,12-07-22,
9876500001048694,12-07-22,
9876510000588699,12-07-22,
9876500001469064,12-07-22,
9876500001275735,12-07-22,
9876500001835884,12-07-22,
9876500001564872,12-07-22,
9876500001833772,12-07-22,
9876500001872259,12-07-22,
9876500001987461,12-07-22,
9876510000235291,12-07-22,
9876500000798711,12-07-22,
9876500001953653,12-07-22,
9876510000840124,12-07-22,
9876500001676379,12-07-22,
9876500001441741,12-07-22,
9876500001178673,12-07-22,
9876510000233205,12-07-22,
9876510000475137,12-07-22,
9876500001598375,12-07-22,
9876500000861493,12-07-22,
9876500001747832,12-07-22,
9876510000451948,12-07-22,
9876510000298414,12-07-22,
9876510000908681,12-07-22,
9876500001862227,12-07-22,
9876500000981341,12-07-22,
9876500001979872,12-07-22,
9876500001143842,12-07-22,
9876500001806059,12-07-22,
9876500001864322,12-07-22,
9876500001970442,12-07-22,
9876500000899824,12-07-22,
9876500001935858,12-07-22,
9876500001625046,12-07-22,
9876510000335935,12-07-22,
9876500001346742,12-07-22,
9876500001035857,12-07-22,
9876510000701011,12-07-22,
9876500001078915,12-07-22,
9876500001802934,12-07-22,
9876500001761874,12-07-22,
9876500000707068,12-07-22,
9876500001608174,12-07-22,
9876500001950790,12-07-22,
9876510000712968,12-07-22,
9876500001398396,12-07-22,
9876510000877878,12-07-22,
9876510000739961,12-07-22,
9876510000123760,12-07-22,
9876510000327569,12-07-22,
9876500001132373,12-07-22,
9876500001840058,12-07-22,
9876510000248666,12-07-22,
9876500001857953,12-07-22,
9876510001015411,12-07-22,
9876510000426486,12-07-22,
9876510000365320,12-07-22,
9876500000936097,12-07-22,
9876500001124305,12-07-22,
9876500001270629,12-07-22,
9876500001575100,12-07-22,
9876500000729666,12-07-22,
9876510000335406,12-07-22,
9876500000593617,12-07-22,
9876500001797928,12-07-22,
9876500002024397,12-07-22,
9876500001965103,12-07-22,
9876500000989252,12-07-22,
9876500001929570,12-07-22,
9876510000533240,12-07-22,
9876500001691519,12-07-22,
9876510000692806,12-07-22,
9876500001613570,12-07-22,
9876500001374074,12-07-22,
9876500001659722,12-07-22,
9876510000041020,12-07-22,
9876510000903674,12-07-22,
9876510000056408,12-07-22,
9876510000415612,12-07-22,
9876510000751008,12-07-22,
9876500001268706,12-07-22,
9876510001040823,12-07-22,
9876500001090308,12-07-22,
9876500001966077,12-07-22,
9876500001809053,12-07-22,
9876510000105874,12-07-22,
9876500001792267,12-07-22,
9876500000863986,12-07-22,
9876500000834086,12-07-22,
9876510000937938,12-07-22,
9876510000835561,12-07-22,
9876510000964213,12-07-22,
9876500001507921,12-07-22,
9876500001123091,12-07-22,
9876500001641522,12-07-22,
9876500001660944,12-07-22,
9876500000645920,12-07-22,
9876510000901298,12-07-22,
9876500001129064,12-07-22,
9876510000969071,12-07-22,
9876500000805037,12-07-22,
9876500001437996,12-07-22,
9876510000168823,12-07-22,
9876500001060178,12-07-22,
9876500001977546,12-07-22,
9876500000733296,12-07-22,
9876500001868901,12-07-22,
9876500001886929,12-07-22,
9876510000846121,12-07-22,
9876500001266965,12-07-22,
9876510000930909,12-07-22,
9876510000368159,12-07-22,
9876510000140236,12-07-22,
9876500001165571,12-07-22,
9876500001407510,12-07-22,
9876500000871476,12-07-22,
9876510000872283,12-07-22,
9876500001478420,12-07-22,
9876500000644055,12-07-22,
9876500001132704,12-07-22,
9876500000786344,12-07-22,
9876500001929661,12-07-22,
9876510000344135,12-07-22,
9876510000938225,12-07-22,
9876500001936237,12-07-22,
9876500001462291,12-07-22,
9876510000432419,12-07-22,
9876500001564278,12-07-22,
9876500001578617,12-07-22,
9876500001850248,12-07-22,
9876510000480129,12-07-22,
9876500001798637,12-07-22,
9876510000063461,12-07-22,
9876510000706564,12-07-22,
9876510000928853,12-07-22,
9876510000549071,12-07-22,
9876500000731753,12-07-22,
9876500001398792,12-07-22,
9876500000832296,12-07-22,
9876510000125088,12-07-22,
9876510000507558,12-07-22,
9876500001050088,12-07-22,
9876500001969600,12-07-22,
9876510001019264,12-07-22,
9876500001750620,12-07-22,
9876500000713504,12-07-22,
9876510000140103,12-07-22,
9876500001700757,12-07-22,
9876500001884874,12-07-22,
9876500001983650,12-07-22,
9876500000684499,12-07-22,
9876500001160820,12-07-22,
9876500001724187,12-07-22,
9876500001400762,12-07-22,
9876510000638627,12-07-22,
9876500001493494,12-07-22,
9876500001636613,12-07-22,
9876510000874354,12-07-22,
9876510000120212,12-07-22,
9876510000506253,12-07-22,
9876500001775833,12-07-22,
9876500001311654,12-07-22,
9876500000935040,12-07-22,
9876500001848861,12-07-22,
9876500000660689,12-07-22,
9876500001640011,12-07-22,
9876510000775981,12-07-22,
9876500001890459,12-07-22,
9876500001757740,12-07-22,
9876500001985200,12-07-22,
9876500000809286,12-07-22,
9876500001201194,12-07-22,
9876510000026161,12-07-22,
9876510000562033,12-07-22,
9876500001229344,12-07-22,
9876500000895236,12-07-22,
9876500001803932,12-07-22,
9876510000684712,12-07-22,
9876500000843020,12-07-22,
9876500001497792,12-07-22,
9876500001459453,12-07-22,
9876510000948489,12-07-22,
9876500001071043,12-07-22,
9876510000897173,12-07-22,
9876500001494765,12-07-22,
9876500000729914,12-07-22,
9876500002000454,12-07-22,
9876500000976671,12-07-22,
9876500001417501,12-07-22,
9876500000889171,12-07-22,
9876500001745596,12-07-22,
9876510000067272,12-07-22,
9876510001015551,12-07-22,
9876500001627471,12-07-22,
9876500000738501,12-07-22,
9876510000504258,12-07-22,
9876510000317008,12-07-22,
9876510000166967,12-07-22,
9876500001727016,12-07-22,
9876500000740200,12-07-22,
9876500001745117,12-07-22,
9876500001846360,12-07-22,
9876510000835496,12-07-22,
9876500001716472,12-07-22,
9876510000490698,12-07-22,
9876510000836460,12-07-22,
9876500001919647,12-07-22,
9876510000307488,12-07-22,
9876500001872580,12-07-22,
9876500001526970,12-07-22,
9876500001261214,12-07-22,
9876510000350157,12-07-22,
9876500001776120,12-07-22,
9876510000953042,12-07-22,
9876500001431601,12-07-22,
9876500001816546,12-07-22,
9876510000644526,12-07-22,
9876510000022715,12-07-22,
9876500001343400,12-07-22,
9876500000843780,12-07-22,
9876510000411785,12-07-22,
9876500000867946,12-07-22,
9876500000971607,12-07-22,
9876510000077131,12-07-22,
9876500001600825,12-07-22,
9876500002026053,12-07-22,
9876500001870352,12-07-22,
9876500001057091,12-07-22,
9876510000199885,12-07-22,
9876510000930917,12-07-22,
9876500000948522,12-07-22,
9876510000019646,12-07-22,
9876510000059212,12-07-22,
9876500001800466,12-07-22,
9876500001462325,12-07-22,
9876510000357574,12-07-22,
9876500000905035,12-07-22,
9876500001243998,12-07-22,
9876500000688847,12-07-22,
9876510000490664,12-07-22,
9876500001298190,12-07-22,
9876500001345538,12-07-22,
9876500000884982,12-07-22,
9876510000026229,12-07-22,
9876500002006923,12-07-22,
9876500001745778,12-07-22,
9876500001161497,12-07-22,
9876500001084848,12-07-22,
9876500001009746,12-07-22,
9876510000506840,12-07-22,
9876510000612622,12-07-22,
9876500001370114,12-07-22,
9876500001154013,12-07-22,
9876510000967836,12-07-22,
9876500000675539,12-07-22,
9876500001519546,12-07-22,
9876500001301390,12-07-22,
9876500001445239,12-07-22,
9876510000942557,12-07-22,
9876510000624106,12-07-22,
9876500001618140,12-07-22,
9876500001165696,12-07-22,
9876510000447375,12-07-22,
9876500001378273,12-07-22,
9876510000809418,12-07-22,
9876500001144873,12-07-22,
9876500001603704,12-07-22,
9876510000701433,12-07-22,
9876510000867309,12-07-22,
9876500001453084,12-07-22,
9876500001473363,12-07-22,
9876510000764621,12-07-22,
9876510000463489,12-07-22,
9876500000509662,12-07-22,
9876510000093567,12-07-22,
9876510000153528,12-07-22,
9876500001357574,12-07-22,
9876510000223545,12-07-22,
9876500000957309,12-07-22,
9876500001241810,12-07-22,
9876500001345363,12-07-22,
9876500001238105,12-07-22,
9876510000649624,12-07-22,
9876500001748657,12-07-22,
9876500002010156,12-07-22,
9876510000604603,12-07-22,
9876510000716217,12-07-22,
9876500001423202,12-07-22,
9876510000970871,12-07-22,
9876500001211037,12-07-22,
9876500001418145,12-07-22,
9876510000083717,12-07-22,
9876510000920298,12-07-22,
9876510000164046,12-07-22,
9876500001318972,12-07-22,
9876500001426676,12-07-22,
9876510000825117,12-07-22,
9876510000024612,12-07-22,
9876500001886176,12-07-22,
9876510000752071,12-07-22,
9876500001497222,12-07-22,
9876500001761163,12-07-22,
9876510001040856,12-07-22,
9876500000861451,12-07-22,
9876500001893636,12-07-22,
9876500001880559,12-07-22,
9876510001040716,12-07-22,
9876500001617969,12-07-22,
9876500000790247,12-07-22,
9876510000133520,12-07-22,
9876500001289454,12-07-22,
9876510000105783,12-07-22,
9876500001236745,12-07-22,
9876500001066456,12-07-22,
9876510000209163,12-07-22,
9876500001478107,12-07-22,
9876500001918292,12-07-22,
9876500001907683,12-07-22,
9876500001756361,12-07-22,
9876500000523762,12-07-22,
9876510000377960,12-07-22,
9876500001438028,12-07-22,
9876500001315598,12-07-22,
9876510000847624,12-07-22,
9876510000846428,12-07-22,
9876510000776526,12-07-22,
9876500001703330,12-07-22,
9876500001379867,12-07-22,
9876500001253856,12-07-22,
9876510001003011,12-07-22,
9876500001904235,12-07-22,
9876500001403204,12-07-22,
9876510000579326,12-07-22,
9876500001765867,12-07-22,
9876500001964338,12-07-22,
9876500001688051,12-07-22,
9876500001894519,12-07-22,
9876500001086629,12-07-22,
9876510000781666,12-07-22,
9876500001510412,12-07-22,
9876500001376475,12-07-22,
9876510000997668,12-07-22,
9876500001942698,12-07-22,
9876500001291237,12-07-22,
9876500000889973,12-07-22,
9876500001882423,12-07-22,
9876510000239384,12-07-22,
9876500000899055,12-07-22,
9876500001225748,12-07-22,
9876500000996976,12-07-22,
9876500001932012,12-07-22,
9876510000829093,12-07-22,
9876500000227224,12-07-22,
9876500000976499,12-07-22,
9876500001491910,12-07-22,
9876500001283630,12-07-22,
9876510000687996,12-07-22,
9876500001152256,12-07-22,
9876500001593756,12-07-22,
9876510000735217,12-07-22,
9876500000772864,12-07-22,
9876500000773334,12-07-22,
9876500000200619,12-07-22,
9876510000085878,12-07-22,
9876510000810770,12-07-22,
9876510000539080,12-07-22,
9876500001427211,12-07-22,
9876510000758631,12-07-22,
9876510000200329,12-07-22,
9876500001998211,12-07-22,
9876500001706424,12-07-22,
9876500000972464,12-07-22,
9876500001707331,12-07-22,
9876500001172387,12-07-22,
9876500000683749,12-07-22,
9876510000939090,12-07-22,
9876500001663328,12-07-22,
9876510000094649,12-07-22,
9876500001557488,12-07-22,
9876510000253195,12-07-22,
9876500000650029,12-07-22,
9876500001569228,12-07-22,
9876510000579128,12-07-22,
9876500001857219,12-07-22,
9876510000407486,12-07-22,
9876510000682252,12-07-22,
9876510000152165,12-07-22,
9876510000682211,12-07-22,
9876510000804674,12-07-22,
9876500001451575,12-07-22,
9876500000880980,12-07-22,
9876510000825380,12-07-22,
9876510000953737,12-07-22,
9876510000094383,12-07-22,
9876520006019508,12-09-22,
9876530001126232,12-09-22,
9876530001217403,12-09-22,
9876540088054389,12-09-22,
9876540089227398,12-09-22,
9876540090369155,12-09-22,
9876540090738128,12-09-22,
9876540099242965,12-09-22,
94638455,12-12-22,RETIRO HASTA EL 31 DIC
5645718,12-12-22,RETIRO HASTA EL 31 DIC
86810005,12-12-22,RETIRO HASTA EL 31 DIC
14174502,12-12-22,RETIRO HASTA EL 31 DIC
33282818,12-12-22,RETIRO HASTA EL 31 DIC
68663830,12-12-22,RETIRO HASTA EL 31 DIC
70351507,12-12-22,RETIRO HASTA EL 31 DIC
71880736,12-12-22,RETIRO HASTA EL 31 DIC
4343599,12-12-22,RETIRO HASTA EL 31 DIC
14340627,12-12-22,RETIRO HASTA EL 31 DIC
15110813,12-12-22,RETIRO HASTA EL 31 DIC
15763504,12-12-22,RETIRO HASTA EL 31 DIC
17401434,12-12-22,RETIRO HASTA EL 31 DIC
18190861,12-12-22,RETIRO HASTA EL 31 DIC
18993272,12-12-22,RETIRO HASTA EL 31 DIC
24921853,12-12-22,RETIRO HASTA EL 31 DIC
36677899,12-12-22,RETIRO HASTA EL 31 DIC
40259601,12-12-22,RETIRO HASTA EL 31 DIC
53377933,12-12-22,RETIRO HASTA EL 31 DIC
69759572,12-12-22,RETIRO HASTA EL 31 DIC
72103065,12-12-22,RETIRO HASTA EL 31 DIC
83241519,12-12-22,RETIRO HASTA EL 31 DIC
84062785,12-12-22,RETIRO HASTA EL 31 DIC
88718443,12-12-22,RETIRO HASTA EL 31 DIC
17099063,12-12-22,RETIRO HASTA EL 31 DIC
35458769,12-12-22,RETIRO HASTA EL 31 DIC
1.00150989,01-20-23,
1.00001235,01-20-23,
1.00148741,01-20-23,
1.00408913,01-20-23,
1.00413318,01-20-23,
1.00003217,01-20-23,
1.85591187,01-20-23,
1.00003274,01-20-23,
1.85591057,01-20-23,
1.00003199,01-20-23,
1.00003174,01-20-23,
1.85577933,01-20-23,
1.85598551,01-20-23,
1.00008498,01-20-23,
1.00004797,01-20-23,
1.00409425,01-20-23,
1.00005572,01-20-23,
1.85597789,01-20-23,
1.85575584,01-20-23,
1.00006743,01-20-23,
1.85579832,01-20-23,
1.00408847,01-20-23,
1.85585348,01-20-23,
1.85601538,01-20-23,
1.00414260,01-20-23,
1.00409659,01-20-23,
1.00004294,01-20-23,
1.00409092,01-20-23,
1.00408964,01-20-23,
1.00150512,01-20-23,
1.85600113,01-20-23,
1.85519365,01-20-23,
1.00005600,01-20-23,
1.00004808,01-20-23,
1.00016658,01-20-23,
1.00009684,01-20-23,
1.00409395,01-20-23,
1.00016635,01-20-23,
1.85605317,01-20-23,
1.00413278,01-20-23,
1.00145561,01-20-23,
1.85581242,01-20-23,
1.00001191,01-20-23,
1.00000663,01-20-23,
1.85517826,01-20-23,
1.00409263,01-20-23,
1.00153942,01-20-23,
1.85516412,01-20-23,
1.00006730,01-20-23,
1.00148794,01-20-23,
1.85594900,01-20-23,
1.85594029,01-20-23,
1.00004120,01-20-23,
1.00412832,01-20-23,
1.00014180,01-20-23,
1.00408799,01-20-23,
1.00146328,01-20-23,
1.85580473,01-20-23,
1.85515849,01-20-23,
1.00000639,01-20-23,
1.85520126,01-20-23,
1.00011519,01-20-23,
1.04578315,07-26-23,
1.27994206,07-26-23,
1.20980381,07-26-23,
1.26436948,07-26-23,
1.46989680,07-26-23,
1.26820655,07-26-23,
1.19259488,07-26-23,
1.38465575,07-26-23,
1.32631006,07-26-23,
1.42690076,07-26-23,
1.19149030,07-26-23,
1.12593190,07-26-23,
1.17869592,07-26-23,
1.16257508,07-26-23,
1.02225983,07-26-23,
1.13942605,07-26-23,
1.03729334,07-26-23,
1.63551221,07-26-23,
1.18260417,07-26-23,
1.36342872,07-26-23,
1.16583673,07-26-23,
1.55933033,07-26-23,
1.47649215,07-26-23,
1.47008240,07-26-23,
1.47974790,07-26-23,
1.23538155,07-26-23,
1.34139380,07-26-23,
1.53082960,07-26-23,
1.19278400,07-26-23,
1.08503191,07-26-23,
1.15070249,07-26-23,
1.16593604,07-26-23,
1.16239776,07-26-23,
1.15091531,07-26-23,
1.14313872,07-26-23,
1.15428984,07-26-23,
1.18505697,07-26-23,
1.15465382,07-26-23,
1.02488839,07-26-23,
1.43116708,07-26-23,
1.10182973,07-26-23,
1.01770431,07-26-23,
1.39515262,07-26-23,
1.46082880,07-26-23,
1.16729900,07-26-23,
1.14186489,07-26-23,
1.16985312,07-26-23,
1.36659331,07-26-23,
1.09763001,07-26-23,
1.18283934,07-26-23,
1.04980386,07-26-23,
1.44586890,07-26-23,
1.45209924,07-26-23,
1.19186152,07-26-23,
1.19946285,07-26-23,
1.35110982,07-26-23,
1.20703141,07-26-23,
1.44175938,07-26-23,
1.17516245,07-26-23,
1.09844996,07-26-23,
1.16784199,07-26-23,
1.05947270,07-26-23,
1.37521422,07-26-23,
1.05031258,07-26-23,
1.15678057,07-26-23,
1.02963865,07-26-23,
1.28778520,07-26-23,
1.20950117,07-26-23,
1.16985753,07-26-23,
1.13109802,07-26-23,
1.19973325,07-26-23,
1.18483951,07-26-23,
1.43264825,07-26-23,
1.89069973,07-26-23,
1.03327741,07-26-23,
1.02507353,07-26-23,
1.34201059,07-26-23,
1.04723698,07-26-23,
1.13892762,07-26-23,
1.15069902,07-26-23,
1.14796168,07-26-23,
1.15811554,07-26-23,
1.94103804,07-26-23,
1.17717755,07-26-23,
1.10212931,07-26-23,
1.35177046,07-26-23,
1.43171880,07-26-23,
1.46124284,07-26-23,
1.13541159,07-26-23,
1.39577053,07-26-23,
1.10169937,07-26-23,
1.36177425,07-26-23,
1.18249296,07-26-23,
1.02978753,07-26-23,
1.32633245,07-26-23,
1.44164912,07-26-23,
1.08590939,07-26-23,
1.40239259,07-26-23,
1.43361127,07-26-23,
1.40337326,07-26-23,
1.32657300,07-26-23,
1.14959889,07-26-23,
1.46476893,07-26-23,
1.45163200,07-26-23,
1.48610764,07-26-23,
1.48529022,07-26-23,
1.43978460,07-26-23,
1.16986324,07-26-23,
1.02342394,07-26-23,
1.83857863,07-26-23,
1.04623489,07-26-23,
1.07669292,07-26-23,
1.19396174,07-26-23,
1.92554449,07-26-23,
1.21321873,07-26-23,
1.61717955,07-26-23,
1.11689515,07-26-23,
1.00465155,07-26-23,
1.20358517,07-26-23,
1.15665100,07-26-23,
1.10620343,07-26-23,
1.41423232,07-26-23,
1.02978348,07-26-23,
1.44590868,07-26-23,
1.32098710,07-26-23,
1.32987687,07-26-23,
1.41897169,07-26-23,
1.51028114,07-26-23,
1.17110091,07-26-23,
1.50994990,07-26-23,
1.14898742,07-26-23,
1.98224392,07-26-23,
1.13873756,07-26-23,
1.11302332,07-26-23,
1.11436772,07-26-23,
1.30702356,07-26-23,
1.30703016,07-26-23,
1.40079993,07-26-23,
1.49834253,07-26-23,
1.09743254,07-26-23,
1.16012255,07-26-23,
1.18781353,07-26-23,
1.14837696,07-26-23,
1.19932727,07-26-23,
1.16615594,07-26-23,
1.08301660,07-26-23,
1.42830594,07-26-23,
1.36264387,07-26-23,
1.44612255,07-26-23,
1.02984104,07-26-23,
1.09609543,07-26-23,
1.12087665,07-26-23,
1.19932816,07-26-23,
1.47453910,07-26-23,
1.30731993,07-26-23,
1.26222769,07-26-23,
1.04855463,07-26-23,
1.12553915,07-26-23,
1.51794958,07-26-23,
1.15852067,07-26-23,
1.57330786,07-26-23,
1.05953128,07-26-23,
1.53144127,07-26-23,
1.44755660,07-26-23,
1.41505534,07-26-23,
1.45561780,07-26-23,
1.16539877,07-26-23,
1.00537198,07-26-23,
1.92384371,07-26-23,
1.12819408,07-26-23,
1.05798032,07-26-23,
1.20596650,07-26-23,
1.95002626,07-26-23,
1.52953784,07-26-23,
1.51040018,07-26-23,
1.34235853,07-26-23,
1.52823854,07-26-23,
1.50811565,07-26-23,
1.98380205,07-26-23,
1.11074656,07-26-23,
1.53699109,07-26-23,
1.38451269,07-26-23,
1.30435633,07-26-23,
1.14768776,07-26-23,
1.10188454,07-26-23,
1.34684369,07-26-23,
1.17583020,07-26-23,
1.43253312,07-26-23,
1.25293337,07-26-23,
1.01866326,07-26-23,
1.41780479,07-26-23,
1.02280483,07-26-23,
1.10782588,07-26-23,
1.15653602,07-26-23,
1.32633638,07-26-23,
1.52691671,07-26-23,
1.48610657,07-26-23,
1.84482365,07-26-23,
1.03749835,07-26-23,
1.13661732,07-26-23,
1.48042539,07-26-23,
1.47964353,07-26-23,
1.49836868,07-26-23,
1.50993087,07-26-23,
1.53583498,07-26-23,
1.15288557,07-26-23,
1.51111513,07-26-23,
1.16986437,07-26-23,
1.44302989,07-26-23,
1.54834426,07-26-23,
1.54604978,07-26-23,
1.48499112,07-26-23,
8.22436534.00.00.102533,07-26-23,
1.51764937,07-26-23,
1.11835838,07-26-23,
1.42829058,07-26-23,
1.41733147,07-26-23,
1.30695417,07-26-23,
1.38166668,07-26-23,
1.73657407,07-26-23,
1.40340979,07-26-23,
1.41421447,07-26-23,
1.40706310,07-26-23,
1.03926334,07-26-23,
1.39235593,07-26-23,
1.10174439,07-26-23,
1.43280385,07-26-23,
1.42165176,07-26-23,
1.41930318,07-26-23,
1.40723599,07-26-23,
1.92533012,07-26-23,
1.10141245,07-26-23,
1.17460469,07-26-23,
1.69623505,07-26-23,
1.17453392,07-26-23,
1.24821659,07-26-23,
1.41765376,07-26-23,
1.39022264,07-26-23,
1.11961094,07-26-23,
1.43655420,07-26-23,
1.10039195,07-26-23,
1.40704184,07-26-23,
1.40705230,07-26-23,
1.40703386,07-26-23,
1.39254185,07-26-23,
1.42708197,07-26-23,
1.02508058,07-26-23,
1.10462697,07-26-23,
1.01103014,07-26-23,
1.19193226,07-26-23,
1.43299072,07-26-23,
1.41424810,07-26-23,
1.39216739,07-26-23,
1.08081050,07-26-23,
1.91281071,07-26-23,
1.04260873,07-26-23,
1.10159980,07-26-23,
1.16410294,07-26-23,
1.40418546,07-26-23,
1.40707576,07-26-23,
1.78575736,07-26-23,
1.18017122,07-26-23,
1.42164776,07-26-23,
1.39216860,07-26-23,
1.10183628,07-26-23,
1.42418790,07-26-23,
1.43165723,07-26-23,
1.42813908,07-26-23,
1.11952438,07-26-23,
1.01257506,07-26-23,
1.39290060,07-26-23,
1.98987776,07-26-23,
1.09171467,07-26-23,
1.16737010,07-26-23,
1.34237152,07-26-23,
1.18260306,07-26-23,
1.50047611,07-26-23,
1.11343938,07-26-23,
1.99779089,07-26-23,
1.46700859,07-26-23,
1.02947052,07-26-23,
1.01331788,07-26-23,
1.44896506,07-26-23,
1.44380070,07-26-23,
1.38485794,07-26-23,
1.19669942,07-26-23,
1.32004854,07-26-23,
1.46688559,07-26-23,
1.26398432,07-26-23,
1.29094709,07-26-23,
1.19078395,07-26-23,
1.12695971,07-26-23,
1.47531798,07-26-23,
1.10858403,07-26-23,
1.02027723,07-26-23,
1.45631263,07-26-23,
1.46109137,07-26-23,
1.04979152,07-26-23,
1.45276283,07-26-23,
1.08269184,07-26-23,
1.35093524,07-26-23,
1.46299380,07-26-23,
1.12566778,07-26-23,
1.45200894,07-26-23,
1.46966507,07-26-23,
1.53451705,07-26-23,
1.09805224,07-26-23,
1.99788002,07-26-23,
1.42708093,07-26-23,
1.33597947,07-26-23,
1.14599254,07-26-23,
1.11299407,07-26-23,
1.36632809,07-26-23,
1.01657740,07-26-23,
1.49201169,07-26-23,
1.69798403,07-26-23,
1.20075330,07-26-23,
1.89301115,07-26-23,
1.35208142,07-26-23,
1.05817190,07-26-23,
1.10138850,07-26-23,
1.06145632,07-26-23,
1.14595176,07-26-23,
1.24025598,07-26-23,
1.43376446,07-26-23,
1.03856990,07-26-23,
1.44809070,07-26-23,
1.35093283,07-26-23,
1.14837288,07-26-23,
1.44745837,07-26-23,
1.78010302,07-26-23,
1.19380351,07-26-23,
1.20215040,07-26-23,
1.48592326,07-26-23,
1.14734186,07-26-23,
1.04317205,07-26-23,
1.24826453,07-26-23,
1.17496562,07-26-23,
1.19184365,07-26-23,
1.13693138,07-26-23,
1.44691215,07-26-23,
1.06613530,07-26-23,
1.20537441,07-26-23,
1.20947110,07-26-23,
1.11090705,07-26-23,
1.01109575,07-26-23,
1.46115835,07-26-23,
1.46560647,07-26-23,
1.36904367,07-26-23,
1.46210635,07-26-23,
1.46287014,07-26-23,
1.20046870,07-26-23,
1.14322038,07-26-23,
1.99665920,07-26-23,
1.32317991,07-26-23,
1.03173653,07-26-23,
1.16438522,07-26-23,
1.21305760,07-26-23,
1.06656035,07-26-23,
1.09529263,07-26-23,
1.43364480,07-26-23,
1.18241672,07-26-23,
1.02909625,07-26-23,
1.19484685,07-26-23,
1.81677644,07-26-23,
1.30592664,07-26-23,
1.41243800,07-26-23,
1.68426279,07-26-23,
1.03414149,07-26-23,
1.16780021,07-26-23,
1.02384038,07-26-23,
1.35093995,07-26-23,
1.34182635,07-26-23,
1.41879479,07-26-23,
1.39511132,07-26-23,
1.42422323,07-26-23,
1.18519235,07-26-23,
1.89552774,07-26-23,
1.32010766,07-26-23,
1.19472979,07-26-23,
1.33834272,07-26-23,
1.04212992,07-26-23,
1.16244352,07-26-23,
1.03208465,07-26-23,
1.14735908,07-26-23,
1.10339313,07-26-23,
1.93361546,07-26-23,
1.33111260,07-26-23,
1.61583794,07-26-23,
1.85302128,07-26-23,
1.19878334,07-26-23,
1.85930118,07-26-23,
1.35455221,07-26-23,
1.35455219,07-26-23,
1.42153449,07-26-23,
1.32659149,07-26-23,
1.07397291,07-26-23,
1.19389263,07-26-23,
1.16593906,07-26-23,
1.41182398,07-26-23,
1.35113108,07-26-23,
1.14276232,07-26-23,
1.00327626,07-26-23,
1.45656270,07-26-23,
1.38570318,07-26-23,
1.37348202,07-26-23,
1.08988217,07-26-23,
1.38486596,07-26-23,
1.16215883,07-26-23,
1.21966049,07-26-23,
1.02940737,07-26-23,
1.38957058,07-26-23,
1.09551991,07-26-23,
1.46977376,07-26-23,
1.70716308,07-26-23,
1.35669301,07-26-23,
1.45672954,07-26-23,
1.52759782,07-26-23,
1.00136760,07-26-23,
1.46553989,07-26-23,
1.04534412,07-26-23,
1.01763626,07-26-23,
1.14889598,07-26-23,
1.18529041,07-26-23,
1.15113141,07-26-23,
1.40732737,07-26-23,
1.17992151,07-26-23,
1.03788040,07-26-23,
1.19649367,07-26-23,
1.18516252,07-26-23,
1.38470050,07-26-23,
1.19636616,07-26-23,
1.37615060,07-26-23,
1.18831277,07-26-23,
1.00327358,07-26-23,
1.01657155,07-26-23,
1.43721617,07-26-23,
1.00568821,07-26-23,
1.16763933,07-26-23,
1.86793695,07-26-23,
1.91688757,07-26-23,
1.46270285,07-26-23,
1.46988113,07-26-23,
1.01336748,07-26-23,
1.31879160,07-26-23,
1.19146474,07-26-23,
1.03740249,07-26-23,
1.93304317,07-26-23,
1.18430415,07-26-23,
1.03825395,07-26-23,
1.10139567,07-26-23,
1.08879184,07-26-23,
1.35409288,07-26-23,
1.32199112,07-26-23,
1.65134137,07-26-23,
1.14758819,07-26-23,
1.32091268,07-26-23,
1.17445625,07-26-23,
1.03742518,07-26-23,
1.79980485,07-26-23,
1.42168348,07-26-23,
1.64058491,07-26-23,
1.24675651,07-26-23,
1.16799668,07-26-23,
1.22560682,07-26-23,
1.27312737,07-26-23,
